File Name,Class Name,Object Number,Area,Centroid,BoundingBox
HN7_137.png,Slur,35,388,"[2542.042, 585.032]","[2501.107, 571.328, 2582.977, 598.735]"
HN7_137.png,Slur,36,255,"[907.413, 2549.283]","[864.585, 2535.937, 950.241, 2562.629]"
HN7_137.png,Slur,37,302,"[1738.057, 2422.314]","[1685.829, 2405.786, 1790.286, 2438.842]"
HN7_137.png,Slur,38,278,"[3070.242, 4438.649]","[3025.5, 4423.882, 3114.984, 4453.416]"
HN7_137.png,Slur,39,268,"[2852.898, 617.445]","[2810.383, 604.228, 2895.414, 630.663]"
HN7_138.png,Slur,1,2375,"[2591.862, 2206.104]","[2301.974, 2151.645, 2881.749, 2260.564]"
HN7_138.png,Slur,2,1169,"[3142.433, 2180.188]","[3027.428, 2143.812, 3257.437, 2216.565]"
HN7_138.png,Slur,3,1106,"[3963.111, 1737.309]","[3846.448, 1705.049, 4079.774, 1769.569]"
HN7_138.png,Slur,4,991,"[825.511, 2153.91]","[717.428, 2113.405, 933.595, 2194.415]"
HN7_138.png,Slur,5,3124,"[1367.401, 2482.265]","[996.241, 2443.398, 1738.561, 2521.132]"
HN7_138.png,Slur,6,4284,"[1814.411, 2227.164]","[1437.966, 2182.233, 2190.856, 2272.096]"
HN7_138.png,Slur,7,374,"[3749.324, 4929.664]","[3707.496, 4911.906, 3791.153, 4947.422]"
HN7_138.png,Slur,8,767,"[3440.223, 2141.601]","[3368.555, 2123.422, 3511.89, 2159.78]"
HN7_138.png,Slur,9,674,"[3406.412, 2370.317]","[3341.811, 2347.802, 3471.013, 2392.832]"
HN7_138.png,Slur,10,2824,"[2157.053, 2474.894]","[1855.825, 2445.365, 2458.282, 2504.424]"
HN7_138.png,Slur,11,961,"[922.717, 5002.885]","[812.936, 4983.486, 1032.499, 5022.284]"
HN7_138.png,Slur,12,551,"[2206.639, 3978.417]","[2151.913, 3958.089, 2261.366, 3998.744]"
HN7_138.png,Slur,13,748,"[2998.239, 2435.793]","[2930.572, 2414.104, 3065.907, 2457.483]"
HN7_138.png,Slur,14,359,"[3654.444, 1056.607]","[3612.034, 1037.393, 3696.854, 1075.821]"
HN7_138.png,Slur,15,566,"[1165.986, 3971.476]","[1108.168, 3949.517, 1223.804, 3993.435]"
HN7_138.png,Slur,16,1013,"[2744.938, 4524.904]","[2635.558, 4506.398, 2854.317, 4543.411]"
HN7_138.png,Slur,17,482,"[1258.896, 2884.206]","[1196.687, 2851.21, 1321.106, 2917.202]"
HN7_138.png,Slur,18,1049,"[1912.76, 497.286]","[1817.265, 475.527, 2008.256, 519.045]"
HN7_138.png,Slur,19,381,"[3401.834, 5354.65]","[3355.875, 5336.443, 3447.793, 5372.857]"
HN7_138.png,Slur,20,2430,"[2931.635, 1012.152]","[2681.335, 980.756, 3181.936, 1043.548]"
HN7_138.png,Slur,21,557,"[1489.007, 1029.141]","[1426.302, 1012.833, 1551.712, 1045.448]"
HN7_138.png,Slur,22,567,"[3841.927, 2194.63]","[3772.588, 2181.174, 3911.266, 2208.085]"
HN7_138.png,Slur,23,416,"[3484.045, 4819.394]","[3442.376, 4799.494, 3525.714, 4839.293]"
HN7_138.png,Slur,24,718,"[2204.642, 514.81]","[2137.482, 497.664, 2271.802, 531.957]"
HN7_138.png,Slur,25,374,"[3361.195, 3844.029]","[3321.306, 3828.494, 3401.084, 3859.565]"
HN7_138.png,Slur,26,234,"[2098.229, 5210.21]","[2057.865, 5195.492, 2138.592, 5224.928]"
HN7_138.png,Slur,27,949,"[1228.274, 1007.825]","[1135.102, 987.557, 1321.445, 1028.093]"
HN7_138.png,Slur,28,975,"[2617.663, 1551.464]","[2534.036, 1533.078, 2701.291, 1569.85]"
HN7_138.png,Slur,29,387,"[2286.156, 4768.747]","[2245.568, 4752.176, 2326.744, 4785.319]"
HN7_138.png,Slur,30,329,"[3663.701, 4266.887]","[3620.605, 4252.077, 3706.796, 4281.696]"
HN7_138.png,Slur,31,314,"[1346.919, 5209.143]","[1305.578, 5193.131, 1388.261, 5225.156]"
HN7_138.png,Slur,32,704,"[2771.151, 549.323]","[2702.336, 530.96, 2839.966, 567.686]"
HN7_138.png,Slur,33,339,"[3233.818, 3390.776]","[3193.034, 3377.012, 3274.603, 3404.54]"
HN7_138.png,Slur,34,957,"[2487.504, 527.999]","[2387.314, 506.296, 2587.693, 549.703]"
HN7_138.png,Slur,35,680,"[3382.336, 1483.219]","[3312.252, 1466.428, 3452.421, 1500.009]"
HN7_138.png,Slur,36,437,"[3660.068, 3845.695]","[3615.866, 3829.097, 3704.27, 3862.293]"
HN7_138.png,Slur,37,313,"[3916.623, 4301.546]","[3874.19, 4287.887, 3959.055, 4315.205]"
HN7_138.png,Slur,38,283,"[1970.068, 3840.059]","[1925.278, 3824.928, 2014.858, 3855.191]"
HN7_138.png,Slur,39,292,"[2721.654, 3371.164]","[2682.135, 3354.994, 2761.174, 3387.334]"
HN7_138.png,Slur,40,452,"[755.92, 980.69]","[713.435, 967.761, 798.404, 993.619]"
HN7_138.png,Slur,41,618,"[963.074, 994.678]","[898.613, 979.072, 1027.535, 1010.284]"
HN7_138.png,Slur,42,336,"[1069.385, 1535.012]","[1029.547, 1513.19, 1109.222, 1556.835]"
HN7_138.png,Slur,43,602,"[4016.838, 510.437]","[3948.61, 494.126, 4085.066, 526.748]"
HN7_138.png,Slur,44,212,"[921.916, 3837.038]","[879.685, 3823.008, 964.146, 3851.067]"
HN7_138.png,Slur,45,167,"[3905.626, 3838.389]","[3866.48, 3824.772, 3944.773, 3852.007]"
HN7_138.png,Slur,46,312,"[2909.189, 5213.857]","[2868.822, 5200.01, 2949.557, 5227.704]"
HN7_138.png,Slur,47,171,"[3973.373, 3440.536]","[3924.852, 3424.062, 4021.894, 3457.01]"
HN7_138.png,Slur,48,260,"[3894.208, 1070.038]","[3852.73, 1053.691, 3935.686, 1086.384]"
HN7_138.png,Slur,49,287,"[2948.353, 3406.061]","[2907.454, 3392.757, 2989.252, 3419.364]"
HN7_138.png,Slur,50,330,"[1533.221, 4665.19]","[1492.733, 4651.325, 1573.71, 4679.056]"
HN7_138.png,Slur,51,380,"[1508.302, 1551.446]","[1468.578, 1530.078, 1548.026, 1572.814]"
HN7_138.png,Slur,52,442,"[832.487, 5244.496]","[785.097, 5226.248, 879.878, 5262.743]"
HN7_138.png,Slur,53,309,"[1422.339, 3830.985]","[1381.795, 3817.378, 1462.883, 3844.592]"
HN7_138.png,Slur,54,369,"[2639.219, 2486.904]","[2591.43, 2465.306, 2687.008, 2508.503]"
HN7_138.png,Slur,55,285,"[3114.554, 3875.226]","[3064.27, 3859.86, 3164.837, 3890.593]"
HN7_138.png,Slur,56,355,"[3108.11, 4190.884]","[3060.071, 4172.078, 3156.148, 4209.69]"
HN7_138.png,Slur,57,368,"[3357.417, 4239.792]","[3307.42, 4219.156, 3407.412, 4260.428]"
HN7_138.png,Slur,58,244,"[2400.535, 5159.69]","[2356.754, 5146.49, 2444.316, 5172.89]"
HN7_138.png,Slur,59,272,"[3752.689, 3408.135]","[3710.926, 3393.264, 3794.452, 3423.006]"
HN7_138.png,Slur,60,259,"[1860.741, 5210.41]","[1821.808, 5196.608, 1899.674, 5224.212]"
HN7_138.png,Slur,61,384,"[2056.875, 4730.396]","[2012.112, 4718.024, 2101.638, 4742.768]"
HN7_138.png,Slur,62,391,"[1769.903, 4694.791]","[1729.305, 4682.409, 1810.501, 4707.173]"
HN7_138.png,Slur,63,548,"[2801.218, 3848.721]","[2749.048, 3827.638, 2853.388, 3869.804]"
HN7_138.png,Slur,64,249,"[2532.737, 3958.997]","[2488.768, 3940.391, 2576.707, 3977.602]"
HN7_139.png,Slur,1,1258,"[2756.324, 4227.852]","[2520.31, 4141.494, 2992.338, 4314.21]"
HN7_139.png,Slur,2,2671,"[3752.357, 4197.408]","[3459.832, 4148.09, 4044.882, 4246.726]"
HN7_139.png,Slur,3,1795,"[1426.445, 4137.493]","[1278.521, 4100.267, 1574.369, 4174.718]"
HN7_139.png,Slur,4,3331,"[2915.927, 497.525]","[2606.276, 443.661, 3225.578, 551.389]"
HN7_139.png,Slur,5,3378,"[960.982, 2003.31]","[641.241, 1956.173, 1280.723, 2050.446]"
HN7_139.png,Slur,6,2742,"[920.059, 2412.624]","[649.677, 2364.62, 1190.442, 2460.629]"
HN7_139.png,Slur,7,2568,"[3313.864, 1538.639]","[2978.852, 1477.987, 3648.877, 1599.291]"
HN7_139.png,Slur,8,2050,"[3485.074, 2411.619]","[3230.052, 2352.823, 3740.098, 2470.415]"
HN7_139.png,Slur,9,1913,"[2403.679, 1505.235]","[2229.37, 1456.328, 2577.987, 1554.141]"
HN7_139.png,Slur,10,3491,"[2114.645, 1954.347]","[1767.551, 1901.935, 2461.739, 2006.759]"
HN7_139.png,Slur,11,2898,"[873.545, 3268.095]","[522.34, 3187.93, 1224.749, 3348.26]"
HN7_139.png,Slur,12,1680,"[1535.439, 1005.398]","[1373.75, 957.78, 1697.128, 1053.017]"
HN7_139.png,Slur,13,2680,"[1089.563, 3709.689]","[841.654, 3644.657, 1337.472, 3774.72]"
HN7_139.png,Slur,14,3259,"[3227.933, 2817.826]","[2753.965, 2749.518, 3701.9, 2886.134]"
HN7_139.png,Slur,15,2983,"[2021.44, 3950.294]","[1708.889, 3899.404, 2333.991, 4001.185]"
HN7_139.png,Slur,16,1317,"[2668.186, 2390.386]","[2226.656, 2332.894, 3109.716, 2447.878]"
HN7_139.png,Slur,17,1430,"[1092.787, 967.358]","[957.188, 938.188, 1228.386, 996.528]"
HN7_139.png,Slur,18,1402,"[1768.63, 4698.538]","[1632.738, 4669.655, 1904.521, 4727.422]"
HN7_139.png,Slur,19,1815,"[2211.12, 4731.254]","[2063.067, 4685.57, 2359.173, 4776.937]"
HN7_139.png,Slur,20,1002,"[3335.275, 3884.495]","[3239.304, 3865.762, 3431.246, 3903.227]"
HN7_139.png,Slur,21,2028,"[809.298, 4666.125]","[639.086, 4630.49, 979.509, 4701.76]"
HN7_139.png,Slur,22,3472,"[874.116, 5207.954]","[550.209, 5171.152, 1198.022, 5244.756]"
HN7_139.png,Slur,23,1433,"[1787.49, 635.723]","[1649.016, 606.349, 1925.964, 665.098]"
HN7_139.png,Slur,24,1076,"[3760.898, 3270.343]","[3664.077, 3241.282, 3857.72, 3299.404]"
HN7_139.png,Slur,25,3294,"[1713.943, 2431.491]","[1310.649, 2367.392, 2117.237, 2495.59]"
HN7_139.png,Slur,26,2228,"[3569.99, 476.308]","[3358.344, 444.261, 3781.636, 508.355]"
HN7_139.png,Slur,27,1492,"[1905.188, 1475.111]","[1767.952, 1440.408, 2042.425, 1509.815]"
HN7_139.png,Slur,28,820,"[1201.185, 582.697]","[1128.048, 565.888, 1274.322, 599.505]"
HN7_139.png,Slur,29,1423,"[1505.796, 5273.148]","[1354.813, 5233.406, 1656.779, 5312.89]"
HN7_139.png,Slur,30,1452,"[2323.362, 525.766]","[2193.226, 491.573, 2453.497, 559.958]"
HN7_139.png,Slur,31,866,"[2748.42, 1982.652]","[2649.927, 1964.241, 2846.912, 2001.064]"
HN7_139.png,Slur,32,1232,"[2443.472, 1077.285]","[2330.912, 1048.262, 2556.032, 1106.308]"
HN7_139.png,Slur,33,705,"[3169.446, 3395.866]","[3089.853, 3365.467, 3249.038, 3426.264]"
HN7_139.png,Slur,34,1039,"[3235.748, 4190.474]","[3141.485, 4163.087, 3330.011, 4217.862]"
HN7_139.png,Slur,35,754,"[1597.079, 1466.469]","[1525.857, 1449.569, 1668.301, 1483.369]"
HN7_139.png,Slur,36,865,"[732.452, 962.461]","[635.105, 938.277, 829.799, 986.645]"
HN7_139.png,Slur,37,608,"[3019.688, 945.681]","[2968.761, 931.551, 3070.614, 959.81]"
HN7_139.png,Slur,38,880,"[1401.918, 4693.492]","[1304.549, 4671.479, 1499.286, 4715.505]"
HN7_139.png,Slur,39,830,"[3169.101, 4747.698]","[3086.504, 4731.24, 3251.698, 4764.156]"
HN7_139.png,Slur,40,1149,"[731.822, 1431.011]","[616.634, 1411.29, 847.01, 1450.732]"
HN7_139.png,Slur,41,375,"[3933.24, 940.774]","[3888.391, 927.664, 3978.088, 953.884]"
HN7_139.png,Slur,42,529,"[3060.733, 3877.352]","[2969.04, 3859.307, 3152.426, 3895.396]"
HN7_139.png,Slur,43,392,"[3014.59, 2013.371]","[2970.338, 1997.538, 3058.843, 2029.204]"
HN7_139.png,Slur,44,867,"[3617.224, 2004.284]","[3547.397, 1987.163, 3687.052, 2021.405]"
HN7_139.png,Slur,45,711,"[3948.664, 2551.061]","[3874.206, 2520.579, 4023.122, 2581.542]"
HN7_139.png,Slur,46,642,"[1585.765, 2978.905]","[1500.555, 2941.411, 1670.976, 3016.4]"
HN7_139.png,Slur,47,387,"[3669.251, 939.819]","[3627.942, 925.612, 3710.56, 954.025]"
HN7_139.png,Slur,48,1082,"[3816.105, 5169.801]","[3711.744, 5151.071, 3920.468, 5188.531]"
HN7_139.png,Slur,49,876,"[2429.851, 2590.803]","[2358.137, 2573.541, 2501.565, 2608.064]"
HN7_139.png,Slur,50,1156,"[3990.719, 2788.36]","[3906.129, 2767.884, 4075.309, 2808.837]"
HN7_139.png,Slur,51,866,"[3304.089, 934.562]","[3209.071, 915.848, 3399.106, 953.275]"
HN7_139.png,Slur,52,705,"[1496.992, 2071.957]","[1431.015, 2039.127, 1562.969, 2104.787]"
HN7_139.png,Slur,53,779,"[1489.002, 2611.698]","[1415.701, 2595.479, 1562.302, 2627.916]"
HN7_139.png,Slur,54,834,"[1548.747, 3878.033]","[1465.412, 3854.809, 1632.083, 3901.256]"
HN7_139.png,Slur,55,971,"[2799.265, 5173.629]","[2704.519, 5150.904, 2894.01, 5196.354]"
HN7_139.png,Slur,56,872,"[1005.436, 2839.528]","[926.345, 2816.376, 1084.528, 2862.681]"
HN7_139.png,Slur,57,672,"[1894.1, 3387.623]","[1806.405, 3356.488, 1981.795, 3418.758]"
HN7_139.png,Slur,58,444,"[3196.785, 2021.347]","[3143.888, 2004.466, 3249.681, 2038.227]"
HN7_139.png,Slur,59,698,"[2229.621, 4197.261]","[2161.266, 4156.904, 2297.976, 4237.618]"
HN7_139.png,Slur,60,451,"[1438.929, 3504.444]","[1381.604, 3491.015, 1496.254, 3517.873]"
HN7_139.png,Slur,61,462,"[3890.536, 1621.304]","[3828.516, 1592.439, 3952.556, 1650.168]"
HN7_139.png,Slur,62,858,"[3067.247, 3663.379]","[2976.808, 3647.885, 3157.685, 3678.872]"
HN7_139.png,Slur,63,533,"[1294.785, 1468.729]","[1245.867, 1454.214, 1343.702, 1483.244]"
HN7_139.png,Slur,64,932,"[2214.655, 2850.876]","[2127.086, 2824.868, 2302.224, 2876.884]"
HN7_139.png,Slur,65,641,"[3681.47, 4747.038]","[3613.008, 4730.827, 3749.932, 4763.249]"
HN7_139.png,Slur,66,1324,"[3991.569, 4707.746]","[3890.542, 4685.289, 4092.597, 4730.203]"
HN7_139.png,Slur,67,902,"[2725.564, 3654.409]","[2630.357, 3635.232, 2820.771, 3673.586]"
HN7_139.png,Slur,68,895,"[2538.557, 3267.038]","[2444.972, 3240.666, 2632.141, 3293.411]"
HN7_139.png,Slur,69,348,"[3176.163, 5187.533]","[3130.692, 5174.014, 3221.634, 5201.052]"
HN7_139.png,Slur,70,332,"[3436.327, 4751.644]","[3393.567, 4738.264, 3479.088, 4765.023]"
HN7_140.png,Slur,1,2342,"[2421.409, 4661.128]","[2146.745, 4595.158, 2696.072, 4727.098]"
HN7_140.png,Slur,2,2219,"[3005.331, 3396.655]","[2791.322, 3340.677, 3219.339, 3452.633]"
HN7_140.png,Slur,3,2409,"[1669.733, 2543.775]","[1335.219, 2490.223, 2004.247, 2597.328]"
HN7_140.png,Slur,4,1688,"[971.543, 5103.133]","[747.06, 5037.012, 1196.026, 5169.254]"
HN7_140.png,Slur,5,2940,"[2038.024, 4484.71]","[1759.319, 4441.738, 2316.728, 4527.683]"
HN7_140.png,Slur,6,1122,"[3483.282, 2468.421]","[3350.053, 2410.907, 3616.51, 2525.935]"
HN7_140.png,Slur,7,2112,"[3794.379, 1195.514]","[3536.215, 1142.449, 4052.543, 1248.58]"
HN7_140.png,Slur,8,1473,"[946.304, 3339.931]","[744.735, 3268.284, 1147.873, 3411.577]"
HN7_140.png,Slur,9,1021,"[2703.173, 5387.938]","[2626.929, 5354.89, 2779.416, 5420.986]"
HN7_140.png,Slur,10,2768,"[2926.203, 3825.196]","[2640.234, 3782.283, 3212.172, 3868.108]"
HN7_140.png,Slur,11,3574,"[2003.204, 1572.646]","[1638.745, 1528.403, 2367.664, 1616.889]"
HN7_140.png,Slur,12,1841,"[3006.491, 1593.579]","[2778.282, 1542.156, 3234.7, 1645.001]"
HN7_140.png,Slur,13,2346,"[3309.271, 4272.727]","[3071.482, 4244.674, 3547.06, 4300.78]"
HN7_140.png,Slur,14,1591,"[1566.68, 2860.474]","[1418.37, 2820.962, 1714.99, 2899.985]"
HN7_140.png,Slur,15,1163,"[2185.734, 2142.9]","[2058.632, 2098.441, 2312.835, 2187.36]"
HN7_140.png,Slur,16,1239,"[2801.82, 647.069]","[2667.688, 617.156, 2935.953, 676.982]"
HN7_140.png,Slur,17,928,"[1541.246, 837.496]","[1442.982, 807.17, 1639.51, 867.822]"
HN7_140.png,Slur,18,1948,"[862.052, 1188.072]","[622.66, 1138.754, 1101.444, 1237.39]"
HN7_140.png,Slur,19,977,"[3883.361, 839.931]","[3765.762, 808.765, 4000.96, 871.097]"
HN7_140.png,Slur,20,684,"[3057.442, 1272.202]","[2964.992, 1237.288, 3149.893, 1307.117]"
HN7_140.png,Slur,21,1323,"[3826.363, 2431.923]","[3713.349, 2409.075, 3939.377, 2454.771]"
HN7_140.png,Slur,22,1248,"[1767.864, 415.164]","[1641.813, 387.44, 1893.914, 442.889]"
HN7_140.png,Slur,23,1150,"[972.138, 995.887]","[848.684, 967.48, 1095.593, 1024.295]"
HN7_140.png,Slur,24,965,"[919.2, 1588.191]","[602.917, 1539.735, 1235.482, 1636.647]"
HN7_140.png,Slur,25,1324,"[2529.698, 2120.97]","[2398.57, 2093.668, 2660.824, 2148.272]"
HN7_140.png,Slur,26,1431,"[2883.854, 2149.659]","[2753.206, 2122.184, 3014.5, 2177.134]"
HN7_140.png,Slur,27,1424,"[1987.002, 1182.235]","[1834.725, 1146.772, 2139.278, 1217.699]"
HN7_140.png,Slur,28,1610,"[1366.87, 1224.645]","[1204.698, 1188.096, 1529.042, 1261.194]"
HN7_140.png,Slur,29,2594,"[3286.867, 873.679]","[2995.696, 837.59, 3578.038, 909.769]"
HN7_140.png,Slur,30,1358,"[808.6, 4163.29]","[661.115, 4134.805, 956.085, 4191.774]"
HN7_140.png,Slur,31,1221,"[2844.201, 2535.561]","[2727.33, 2509.214, 2961.072, 2561.907]"
HN7_140.png,Slur,32,936,"[1959.777, 835.986]","[1861.767, 808.47, 2057.788, 863.502]"
HN7_140.png,Slur,33,1053,"[741.178, 2893.717]","[643.652, 2872.862, 838.704, 2914.573]"
HN7_140.png,Slur,34,1275,"[3647.435, 486.397]","[3521.462, 458.274, 3773.406, 514.52]"
HN7_140.png,Slur,35,832,"[1457.513, 5048.746]","[1374.801, 5032.522, 1540.224, 5064.97]"
HN7_140.png,Slur,36,2316,"[1581.625, 2136.465]","[1305.39, 2105.476, 1857.86, 2167.453]"
HN7_140.png,Slur,37,1170,"[2728.189, 868.401]","[2615.81, 846.585, 2840.569, 890.217]"
HN7_140.png,Slur,38,294,"[3836.579, 3401.762]","[3787.426, 3387.91, 3885.733, 3415.613]"
HN7_140.png,Slur,39,919,"[2152.793, 2937.014]","[2053.192, 2914.172, 2252.394, 2959.856]"
HN7_140.png,Slur,40,536,"[2400.21, 1229.011]","[2339.676, 1208.342, 2460.744, 1249.679]"
HN7_140.png,Slur,41,934,"[2992.152, 4616.607]","[2903.534, 4598.014, 3080.77, 4635.201]"
HN7_140.png,Slur,42,525,"[2719.859, 1225.765]","[2660.028, 1211.708, 2779.69, 1239.822]"
HN7_140.png,Slur,43,416,"[791.611, 3823.199]","[728.039, 3804.284, 855.182, 3842.113]"
HN7_140.png,Slur,44,1205,"[3713.422, 2128.217]","[3581.737, 2097.182, 3845.106, 2159.25]"
HN7_140.png,Slur,45,2070,"[3710.109, 5131.363]","[3343.502, 5095.934, 4076.717, 5166.792]"
HN7_140.png,Slur,46,324,"[4053.622, 2460.071]","[4012.226, 2447.618, 4095.018, 2472.523]"
HN7_140.png,Slur,47,455,"[787.38, 4824.15]","[733.665, 4808.226, 841.095, 4840.075]"
HN7_140.png,Slur,48,484,"[1832.127, 3846.149]","[1777.717, 3830.932, 1886.538, 3861.366]"
HN7_140.png,Slur,49,813,"[4003.396, 3800.363]","[3921.244, 3782.172, 4085.548, 3818.555]"
HN7_140.png,Slur,50,789,"[2628.557, 1574.253]","[2539.734, 1557.29, 2717.38, 1591.215]"
HN7_140.png,Slur,51,467,"[3347.093, 4653.378]","[3288.701, 4640.593, 3405.484, 4666.164]"
HN7_140.png,Slur,52,497,"[1260.806, 4850.242]","[1200.462, 4835.768, 1321.15, 4864.716]"
HN7_140.png,Slur,53,488,"[794.232, 397.607]","[743.322, 384.922, 845.141, 410.291]"
HN7_140.png,Slur,54,439,"[1786.832, 3340.716]","[1732.95, 3324.91, 1840.714, 3356.522]"
HN7_140.png,Slur,55,441,"[2228.338, 3824.932]","[2163.341, 3804.049, 2293.335, 3845.815]"
HN7_140.png,Slur,56,651,"[820.393, 2624.788]","[720.737, 2594.844, 920.05, 2654.733]"
HN7_140.png,Slur,57,309,"[2188.686, 3348.39]","[2131.966, 3327.906, 2245.405, 3368.873]"
HN7_140.png,Slur,58,454,"[2472.387, 2554.019]","[2398.11, 2538.712, 2546.665, 2569.326]"
HN7_140.png,Slur,59,571,"[1443.506, 3823.171]","[1376.336, 3802.23, 1510.676, 3844.113]"
HN7_140.png,Slur,60,594,"[2075.36, 5177.996]","[2006.904, 5158.034, 2143.817, 5197.958]"
HN7_140.png,Slur,61,284,"[3863.115, 3153.515]","[3829.133, 3133.719, 3897.096, 3173.31]"
HN7_140.png,Slur,62,402,"[3084.487, 3038.267]","[3039.79, 3015.382, 3129.184, 3061.151]"
HN7_140.png,Slur,63,429,"[1375.792, 4462.665]","[1330.704, 4449.244, 1420.881, 4476.086]"
HN7_140.png,Slur,64,221,"[3834.569, 4284.61]","[3793.92, 4271.4, 3875.218, 4297.82]"
HN7_140.png,Slur,65,287,"[3443.709, 3366.547]","[3398.12, 3350.523, 3489.3, 3382.57]"
HN7_140.png,Slur,66,540,"[678.444, 886.718]","[610.338, 870.274, 746.549, 903.162]"
HN7_140.png,Slur,67,290,"[3546.899, 3837.066]","[3503.81, 3824.413, 3589.988, 3849.72]"
HN7_140.png,Slur,68,404,"[1483.22, 412.561]","[1431.799, 396.31, 1534.641, 428.812]"
HN7_141.png,Slur,1,1464,"[1822.362, 4732.35]","[1645.174, 4671.062, 1999.549, 4793.638]"
HN7_141.png,Slur,2,3525,"[1235.034, 3791.971]","[764.395, 3730.0, 1705.673, 3853.943]"
HN7_141.png,Slur,3,2877,"[2187.513, 3831.827]","[1868.774, 3777.442, 2506.253, 3886.212]"
HN7_141.png,Slur,4,1561,"[2516.09, 560.152]","[2358.839, 513.526, 2673.341, 606.778]"
HN7_141.png,Slur,5,1010,"[1993.789, 3084.84]","[1830.238, 3021.886, 2157.34, 3147.794]"
HN7_141.png,Slur,6,1382,"[3697.489, 1500.85]","[3560.634, 1451.828, 3834.345, 1549.871]"
HN7_141.png,Slur,7,1065,"[2400.745, 977.749]","[2265.192, 918.813, 2536.298, 1036.685]"
HN7_141.png,Slur,8,564,"[2647.286, 3993.111]","[2546.824, 3953.843, 2747.748, 4032.379]"
HN7_141.png,Slur,9,1471,"[3424.364, 4288.479]","[3290.811, 4257.329, 3557.916, 4319.628]"
HN7_141.png,Slur,10,1216,"[1394.311, 4448.652]","[1216.755, 4414.206, 1571.866, 4483.099]"
HN7_141.png,Slur,11,1699,"[1593.117, 1532.764]","[1426.056, 1496.079, 1760.177, 1569.45]"
HN7_141.png,Slur,12,797,"[1424.717, 2582.831]","[1323.984, 2550.004, 1525.45, 2615.659]"
HN7_141.png,Slur,13,1094,"[855.971, 1444.959]","[753.743, 1417.792, 958.199, 1472.126]"
HN7_141.png,Slur,14,1502,"[3206.515, 2882.775]","[3065.979, 2838.54, 3347.052, 2927.01]"
HN7_141.png,Slur,15,1012,"[1167.257, 5192.134]","[1056.704, 5165.304, 1277.81, 5218.963]"
HN7_141.png,Slur,16,1465,"[1743.646, 580.139]","[1617.02, 549.613, 1870.272, 610.666]"
HN7_141.png,Slur,17,1101,"[3322.091, 2540.403]","[3224.982, 2475.272, 3419.2, 2605.534]"
HN7_141.png,Slur,18,1144,"[1466.97, 5192.999]","[1349.964, 5162.745, 1583.977, 5223.252]"
HN7_141.png,Slur,19,1008,"[821.714, 1986.442]","[720.318, 1964.796, 923.109, 2008.088]"
HN7_141.png,Slur,20,1595,"[2424.135, 3133.96]","[2269.464, 3107.926, 2578.806, 3159.994]"
HN7_141.png,Slur,21,1155,"[854.143, 4684.493]","[741.902, 4661.628, 966.384, 4707.358]"
HN7_141.png,Slur,22,1365,"[3036.92, 4253.111]","[2903.906, 4226.408, 3169.935, 4279.814]"
HN7_141.png,Slur,23,1456,"[1433.798, 3395.08]","[1299.303, 3366.075, 1568.292, 3424.086]"
HN7_141.png,Slur,24,1280,"[871.721, 3394.232]","[738.139, 3349.015, 1005.304, 3439.45]"
HN7_141.png,Slur,25,1513,"[3739.486, 939.646]","[3596.597, 898.597, 3882.376, 980.695]"
HN7_141.png,Slur,26,982,"[1507.788, 2954.823]","[1386.27, 2882.436, 1629.306, 3027.21]"
HN7_141.png,Slur,27,1095,"[939.323, 4428.641]","[822.566, 4400.296, 1056.08, 4456.986]"
HN7_141.png,Slur,28,2709,"[3441.887, 1902.616]","[3146.507, 1859.255, 3737.266, 1945.977]"
HN7_141.png,Slur,29,1345,"[2217.019, 4690.435]","[2100.754, 4663.948, 2333.283, 4716.92]"
HN7_141.png,Slur,30,377,"[3666.354, 3834.646]","[3623.929, 3816.248, 3708.779, 3853.043]"
HN7_141.png,Slur,31,1625,"[3884.525, 578.186]","[3664.067, 542.249, 4104.984, 614.123]"
HN7_141.png,Slur,32,1534,"[846.568, 1076.725]","[689.478, 1045.58, 1003.658, 1107.869]"
HN7_141.png,Slur,33,1197,"[863.129, 5204.625]","[739.234, 5157.036, 987.025, 5252.214]"
HN7_141.png,Slur,34,776,"[2710.218, 2650.286]","[2629.203, 2633.551, 2791.232, 2667.021]"
HN7_141.png,Slur,35,1591,"[2276.433, 1471.972]","[2106.898, 1442.024, 2445.968, 1501.921]"
HN7_141.png,Slur,36,1618,"[2610.361, 4257.006]","[2433.17, 4220.056, 2787.551, 4293.955]"
HN7_141.png,Slur,37,927,"[3789.311, 3402.935]","[3697.976, 3381.993, 3880.646, 3423.876]"
HN7_141.png,Slur,38,1237,"[2730.751, 937.077]","[2632.602, 909.309, 2828.899, 964.845]"
HN7_141.png,Slur,39,412,"[3660.973, 2419.665]","[3617.746, 2401.381, 3704.2, 2437.948]"
HN7_141.png,Slur,40,1393,"[1410.829, 1985.126]","[1276.237, 1954.28, 1545.421, 2015.971]"
HN7_141.png,Slur,41,1450,"[1861.464, 4453.901]","[1689.4, 4425.474, 2033.528, 4482.329]"
HN7_141.png,Slur,42,986,"[2071.128, 2654.328]","[1973.77, 2633.024, 2168.487, 2675.633]"
HN7_141.png,Slur,43,229,"[3972.929, 3832.669]","[3933.103, 3818.93, 4012.754, 3846.408]"
HN7_141.png,Slur,44,1287,"[1078.799, 548.913]","[949.73, 518.445, 1207.867, 579.381]"
