File Name,Class Name,Object Number,Area,Centroid,BoundingBox,Crop File Name,Crop Position,Centroid in Crop,BoundingBox in Crop,Height Invalid,Width Invalid,Overlap,Above,Use
HN7_135.png,Slur,31,442,"[1250.276, 3175.84]","[1192.256, 3160.07, 1308.295, 3191.61]",HN7_135_31.png,"[1127, 2960, 1363, 3266]","[123.0, 215.5]","[65, 200, 181, 231]",0,0,0,0,0
HN7_135.png,Slur,32,664,"[2272.708, 5235.711]","[2212.842, 5220.528, 2332.574, 5250.895]",HN7_135_32.png,"[2147, 5165, 2387, 5440]","[125.0, 70.0]","[65, 55, 185, 85]",0,0,0,1,1
HN7_135.png,Slur,33,553,"[3079.615, 5455.748]","[3020.562, 5442.034, 3138.669, 5469.462]",HN7_135_33.png,"[2955, 5187, 3193, 5524]","[124.0, 268.5]","[65, 255, 183, 282]",0,0,0,0,0
HN7_135.png,Slur,34,355,"[3434.757, 2071.968]","[3393.256, 2059.864, 3476.257, 2084.072]",HN7_135_34.png,"[3328, 1849, 3531, 2139]","[106.5, 222.5]","[65, 210, 148, 235]",0,1,0,0,0
HN7_135.png,Slur,35,639,"[3656.773, 4836.426]","[3590.293, 4818.772, 3723.253, 4854.08]",HN7_135_35.png,"[3525, 4753, 3778, 5004]","[131.5, 83.0]","[65, 65, 198, 101]",0,0,0,1,1
HN7_135.png,Slur,36,658,"[936.811, 3862.619]","[871.184, 3850.194, 1002.439, 3875.044]",HN7_135_36.png,"[806, 3795, 1057, 4180]","[130.5, 67.5]","[65, 55, 196, 80]",0,0,0,1,1
HN7_135.png,Slur,37,493,"[2362.331, 1507.723]","[2321.688, 1467.558, 2402.973, 1547.889]",HN7_135_37.png,"[2256, 1407, 2457, 1732]","[105.5, 100.0]","[65, 60, 146, 140]",0,1,0,1,0
HN7_135.png,Slur,38,584,"[1112.782, 780.097]","[1044.49, 764.196, 1181.075, 795.998]",HN7_135_38.png,"[979, 559, 1236, 850]","[133.5, 220.5]","[65, 205, 202, 236]",0,0,0,0,0
HN7_135.png,Slur,39,674,"[1426.395, 3848.633]","[1357.165, 3835.464, 1495.624, 3861.802]",HN7_135_39.png,"[1292, 3780, 1550, 4181]","[134.0, 68.0]","[65, 55, 203, 81]",0,0,0,1,1
HN7_135.png,Slur,40,571,"[2107.495, 1897.408]","[2042.009, 1882.022, 2172.982, 1912.794]",HN7_135_40.png,"[1977, 1827, 2227, 2102]","[130.0, 70.0]","[65, 55, 195, 85]",0,0,0,1,1
HN7_135.png,Slur,41,450,"[3990.608, 1188.438]","[3950.769, 1154.877, 4030.448, 1221.999]",HN7_135_41.png,"[3885, 904, 4085, 1276]","[105.0, 283.5]","[65, 250, 145, 317]",0,1,0,0,0
HN7_135.png,Slur,42,696,"[3228.536, 4806.371]","[3155.499, 4788.381, 3301.572, 4824.362]",HN7_135_42.png,"[3090, 4723, 3356, 5004]","[138.0, 83.0]","[65, 65, 211, 101]",0,0,0,1,1
HN7_135.png,Slur,43,248,"[3199.402, 2057.354]","[3157.686, 2044.724, 3241.119, 2069.984]",HN7_135_43.png,"[3092, 1814, 3296, 2124]","[107.0, 242.5]","[65, 230, 149, 255]",0,1,0,0,0
HN7_135.png,Slur,44,380,"[1535.81, 1538.484]","[1487.456, 1504.123, 1584.163, 1572.846]",HN7_135_44.png,"[1422, 1429, 1639, 1762]","[113.5, 109.0]","[65, 75, 162, 143]",0,0,0,1,1
HN7_135.png,Slur,45,240,"[2065.341, 1517.677]","[2019.126, 1484.624, 2111.557, 1550.731]",HN7_135_45.png,"[1954, 1419, 2166, 1740]","[111.0, 98.0]","[65, 65, 157, 131]",0,0,0,1,1
HN7_135.png,Slur,46,593,"[2933.973, 1467.553]","[2863.657, 1451.338, 3004.29, 1483.768]",HN7_135_46.png,"[2798, 1396, 3059, 1768]","[135.5, 71.0]","[65, 55, 206, 87]",0,0,0,1,1
HN7_135.png,Slur,47,415,"[3399.316, 3907.671]","[3347.276, 3892.184, 3451.356, 3923.16]",HN7_135_47.png,"[3282, 3802, 3506, 4218]","[117.0, 105.5]","[65, 90, 169, 121]",0,0,0,1,1
HN7_135.png,Slur,48,669,"[3196.164, 1208.351]","[3137.09, 1186.237, 3255.238, 1230.464]",HN7_135_48.png,"[3072, 1021, 3310, 1285]","[124.0, 187.0]","[65, 165, 183, 209]",0,0,0,0,0
HN7_135.png,Slur,49,582,"[3392.829, 3420.115]","[3324.022, 3408.583, 3461.635, 3431.647]",HN7_135_49.png,"[3259, 3353, 3516, 3706]","[133.5, 66.5]","[65, 55, 202, 78]",0,0,0,1,1
HN7_135.png,Slur,50,563,"[1664.729, 3189.807]","[1607.223, 3174.425, 1722.236, 3205.189]",HN7_135_50.png,"[1542, 2949, 1777, 3265]","[122.5, 240.5]","[65, 225, 180, 256]",0,0,0,0,0
HN7_135.png,Slur,51,543,"[922.794, 3058.194]","[863.842, 3041.058, 981.746, 3075.33]",HN7_135_51.png,"[798, 2961, 1036, 3310]","[124.0, 97.0]","[65, 80, 183, 114]",0,0,0,1,1
HN7_135.png,Slur,52,753,"[3829.013, 1419.28]","[3746.012, 1401.063, 3912.014, 1437.497]",HN7_135_52.png,"[3681, 1346, 3967, 1772]","[148.0, 73.0]","[65, 55, 231, 91]",0,0,0,1,1
HN7_135.png,Slur,53,665,"[2127.761, 3913.092]","[2056.305, 3899.932, 2199.217, 3926.251]",HN7_135_53.png,"[1991, 3844, 2254, 4181]","[136.5, 68.5]","[65, 55, 208, 82]",0,0,0,1,1
HN7_135.png,Slur,54,426,"[3462.405, 1223.946]","[3420.324, 1194.928, 3504.486, 1252.964]",HN7_135_54.png,"[3355, 1014, 3559, 1307]","[107.0, 209.0]","[65, 180, 149, 238]",0,1,0,0,0
HN7_135.png,Slur,55,588,"[2817.458, 3915.069]","[2746.806, 3902.255, 2888.11, 3927.883]",HN7_135_55.png,"[2681, 3847, 2943, 4182]","[136.0, 67.5]","[65, 55, 207, 80]",0,0,0,1,1
HN7_135.png,Slur,56,582,"[1035.008, 1913.037]","[970.602, 1889.707, 1099.414, 1936.367]",HN7_135_56.png,"[905, 1809, 1154, 2176]","[129.5, 103.5]","[65, 80, 194, 127]",0,0,0,1,1
HN7_135.png,Slur,57,480,"[1281.165, 1554.159]","[1232.423, 1507.354, 1329.907, 1600.964]",HN7_135_57.png,"[1167, 1422, 1384, 1825]","[113.5, 131.5]","[65, 85, 162, 178]",0,0,0,1,1
HN7_135.png,Slur,58,712,"[3886.158, 3413.119]","[3817.04, 3399.176, 3955.276, 3427.063]",HN7_135_58.png,"[3752, 3009, 4010, 3757]","[134.0, 404.0]","[65, 390, 203, 418]",1,0,0,0,0
HN7_135.png,Slur,59,449,"[1884.604, 5208.671]","[1825.009, 5194.799, 1944.199, 5222.543]",HN7_135_59.png,"[1760, 5139, 1999, 5437]","[124.5, 69.0]","[65, 55, 184, 83]",0,0,0,1,1
HN7_135.png,Slur,60,316,"[1298.438, 5272.416]","[1240.942, 5259.646, 1355.935, 5285.186]",HN7_135_60.png,"[1175, 5189, 1410, 5440]","[122.5, 83.0]","[65, 70, 180, 96]",0,0,0,1,1
HN7_135.png,Slur,61,702,"[2651.68, 1230.509]","[2593.487, 1207.751, 2709.873, 1253.268]",HN7_135_61.png,"[2528, 932, 2764, 1368]","[123.0, 298.0]","[65, 275, 181, 321]",0,0,0,0,0
HN7_135.png,Slur,62,450,"[2669.585, 5272.761]","[2607.675, 5259.661, 2731.495, 5285.86]",HN7_135_62.png,"[2542, 5189, 2786, 5520]","[127.0, 83.0]","[65, 70, 189, 96]",0,0,0,1,1
HN7_137.png,Slur,1,5637,"[1401.23, 1022.74]","[770.918, 939.789, 2031.542, 1105.691]",HN7_137_1.png,"[705, 884, 2086, 1320]","[695.5, 138.0]","[65, 55, 1326, 221]",0,0,0,1,1
HN7_137.png,Slur,2,4356,"[1542.215, 3808.663]","[801.59, 3745.793, 2282.84, 3871.532]",HN7_137_2.png,"[736, 3690, 2337, 4086]","[805.5, 118.0]","[65, 55, 1546, 181]",0,0,0,1,1
HN7_137.png,Slur,3,4555,"[2487.098, 1962.11]","[1998.906, 1915.607, 2975.288, 2008.613]",HN7_137_3.png,"[1933, 1860, 3030, 2178]","[553.5, 101.5]","[65, 55, 1042, 148]",0,0,0,1,1
HN7_137.png,Slur,4,532,"[3096.591, 5150.951]","[3042.844, 5124.504, 3150.339, 5177.399]",HN7_137_4.png,"[2977, 5069, 3205, 5447]","[119.0, 81.5]","[65, 55, 173, 108]",0,0,0,1,1
HN7_137.png,Slur,5,5622,"[3268.839, 2428.305]","[2590.939, 2368.322, 3946.739, 2488.288]",HN7_137_5.png,"[2525, 2313, 4001, 2668]","[743.0, 115.0]","[65, 55, 1421, 175]",0,0,0,1,1
HN7_137.png,Slur,6,276,"[3347.764, 5163.482]","[3308.41, 5145.762, 3387.119, 5181.202]",HN7_137_6.png,"[3243, 5090, 3442, 5381]","[104.5, 73.0]","[65, 55, 144, 91]",0,1,0,1,0
HN7_137.png,Slur,7,350,"[1492.42, 2436.558]","[1450.062, 2418.625, 1534.778, 2454.49]",HN7_137_7.png,"[1385, 2363, 1589, 2634]","[107.0, 73.0]","[65, 55, 149, 91]",0,1,0,1,0
HN7_137.png,Slur,8,308,"[3667.771, 5168.921]","[3629.644, 5155.258, 3705.899, 5182.583]",HN7_137_8.png,"[3564, 5100, 3760, 5377]","[103.0, 68.5]","[65, 55, 141, 82]",0,1,0,1,0
HN7_137.png,Slur,9,360,"[3335.458, 4473.199]","[3294.706, 4462.107, 3376.21, 4484.29]",HN7_137_9.png,"[3229, 4197, 3431, 4539]","[106.0, 276.0]","[65, 265, 147, 287]",0,1,0,0,0
HN7_137.png,Slur,10,436,"[1034.679, 4907.343]","[982.432, 4887.466, 1086.925, 4927.22]",HN7_137_10.png,"[917, 4667, 1141, 4982]","[117.0, 240.0]","[65, 220, 169, 260]",0,0,0,0,0
HN7_137.png,Slur,11,512,"[1164.541, 2438.211]","[1109.447, 2416.736, 1219.634, 2459.686]",HN7_137_11.png,"[1044, 2361, 1274, 2659]","[120.0, 76.5]","[65, 55, 175, 98]",0,0,0,1,1
HN7_137.png,Slur,12,601,"[2515.575, 5150.9]","[2459.297, 5127.092, 2571.853, 5174.708]",HN7_137_12.png,"[2394, 5072, 2626, 5409]","[121.0, 78.5]","[65, 55, 177, 102]",0,0,0,1,1
HN7_137.png,Slur,13,512,"[1936.939, 5149.92]","[1880.129, 5123.16, 1993.748, 5176.68]",HN7_137_13.png,"[1815, 5068, 2048, 5416]","[121.5, 81.5]","[65, 55, 178, 108]",0,0,0,1,1
HN7_137.png,Slur,14,355,"[1106.007, 581.29]","[1068.252, 566.415, 1143.763, 596.164]",HN7_137_14.png,"[1003, 511, 1198, 786]","[102.5, 70.0]","[65, 55, 140, 85]",0,1,0,1,0
HN7_137.png,Slur,15,602,"[1394.326, 4783.593]","[1326.389, 4765.965, 1462.263, 4801.222]",HN7_137_15.png,"[1261, 4700, 1517, 4946]","[133.0, 83.0]","[65, 65, 201, 101]",0,0,0,1,1
HN7_137.png,Slur,16,350,"[3726.36, 2131.283]","[3685.534, 2116.737, 3767.186, 2145.828]",HN7_137_16.png,"[3620, 1896, 3822, 2200]","[106.0, 234.5]","[65, 220, 147, 249]",0,1,0,0,0
HN7_137.png,Slur,17,436,"[829.244, 1495.761]","[770.773, 1478.338, 887.715, 1513.185]",HN7_137_17.png,"[705, 1423, 942, 1738]","[123.5, 72.5]","[65, 55, 182, 90]",0,0,0,1,1
HN7_137.png,Slur,18,350,"[3973.65, 2120.358]","[3925.61, 2103.664, 4021.69, 2137.052]",HN7_137_18.png,"[3860, 1893, 4076, 2192]","[113.0, 227.0]","[65, 210, 161, 244]",0,0,0,0,0
HN7_137.png,Slur,19,392,"[1909.113, 1535.2]","[1865.112, 1519.896, 1953.115, 1550.505]",HN7_137_19.png,"[1800, 1464, 2008, 1750]","[109.0, 70.5]","[65, 55, 153, 86]",0,1,0,1,0
HN7_137.png,Slur,20,245,"[3901.481, 5168.489]","[3860.467, 5154.718, 3942.496, 5182.262]",HN7_137_20.png,"[3795, 5099, 3997, 5382]","[106.0, 69.0]","[65, 55, 147, 83]",0,1,0,1,0
HN7_137.png,Slur,21,375,"[2545.114, 3834.529]","[2498.754, 3817.338, 2591.474, 3851.718]",HN7_137_21.png,"[2433, 3762, 2646, 4046]","[111.5, 72.0]","[65, 55, 158, 89]",0,0,0,1,1
HN7_137.png,Slur,22,550,"[1417.83, 585.952]","[1361.167, 568.892, 1474.494, 603.012]",HN7_137_22.png,"[1296, 513, 1529, 818]","[121.5, 72.5]","[65, 55, 178, 90]",0,0,0,1,1
HN7_137.png,Slur,23,478,"[2981.837, 1486.598]","[2923.632, 1465.2, 3040.042, 1507.996]",HN7_137_23.png,"[2858, 1410, 3095, 1752]","[123.5, 76.0]","[65, 55, 182, 97]",0,0,0,1,1
HN7_137.png,Slur,24,342,"[3386.885, 2150.094]","[3347.156, 2136.93, 3426.613, 2163.259]",HN7_137_24.png,"[3282, 1906, 3481, 2218]","[104.5, 243.5]","[65, 230, 144, 257]",0,1,0,0,0
HN7_137.png,Slur,25,393,"[3106.012, 735.14]","[3053.597, 719.231, 3158.427, 751.049]",HN7_137_25.png,"[2988, 529, 3213, 806]","[117.5, 206.0]","[65, 190, 170, 222]",0,0,0,0,0
HN7_137.png,Slur,26,289,"[3084.929, 3394.302]","[3044.484, 3381.419, 3125.374, 3407.185]",HN7_137_26.png,"[2979, 3311, 3180, 3602]","[105.5, 83.0]","[65, 70, 146, 96]",0,1,0,1,0
HN7_137.png,Slur,27,362,"[1338.981, 4214.142]","[1282.858, 4200.396, 1395.105, 4227.886]",HN7_137_27.png,"[1217, 4145, 1450, 4472]","[121.5, 68.5]","[65, 55, 178, 82]",0,0,0,1,1
HN7_137.png,Slur,28,544,"[1680.053, 742.213]","[1630.016, 725.921, 1730.09, 758.504]",HN7_137_28.png,"[1565, 515, 1785, 813]","[115.0, 226.5]","[65, 210, 165, 243]",0,0,0,0,0
HN7_137.png,Slur,29,404,"[2275.851, 547.787]","[2218.751, 532.756, 2332.952, 562.819]",HN7_137_29.png,"[2153, 457, 2387, 787]","[122.0, 90.0]","[65, 75, 179, 105]",0,0,0,1,1
HN7_137.png,Slur,30,605,"[3567.902, 3995.694]","[3511.89, 3977.346, 3623.914, 4014.042]",HN7_137_30.png,"[3446, 3737, 3678, 4099]","[121.0, 258.5]","[65, 240, 177, 277]",0,0,0,0,0
HN7_137.png,Slur,31,273,"[2831.844, 4741.75]","[2798.877, 4727.526, 2864.812, 4755.973]",HN7_137_31.png,"[2733, 4672, 2919, 4955]","[98.0, 69.0]","[65, 55, 131, 83]",0,1,0,1,0
HN7_137.png,Slur,32,255,"[2381.775, 4742.957]","[2349.497, 4730.542, 2414.053, 4755.372]",HN7_137_32.png,"[2284, 4675, 2469, 4955]","[97.5, 67.5]","[65, 55, 130, 80]",0,1,0,1,0
HN7_137.png,Slur,33,432,"[2419.041, 964.821]","[2378.15, 953.236, 2459.932, 976.405]",HN7_137_33.png,"[2313, 898, 2514, 1286]","[105.5, 66.5]","[65, 55, 146, 78]",0,1,0,1,0
HN7_137.png,Slur,34,276,"[3615.486, 1521.742]","[3573.616, 1509.197, 3657.356, 1534.286]",HN7_137_34.png,"[3508, 1454, 3712, 1744]","[107.0, 67.5]","[65, 55, 149, 80]",0,1,0,1,0
HN7_137.png,Slur,35,388,"[2542.042, 585.032]","[2501.107, 571.328, 2582.977, 598.735]",HN7_137_35.png,"[2436, 516, 2637, 793]","[105.5, 68.5]","[65, 55, 146, 82]",0,1,0,1,0
HN7_137.png,Slur,36,255,"[907.413, 2549.283]","[864.585, 2535.937, 950.241, 2562.629]",HN7_137_36.png,"[799, 2325, 1005, 2627]","[108.0, 223.5]","[65, 210, 151, 237]",0,1,0,0,0
HN7_137.png,Slur,37,302,"[1738.057, 2422.314]","[1685.829, 2405.786, 1790.286, 2438.842]",HN7_137_37.png,"[1620, 2350, 1845, 2633]","[117.5, 71.5]","[65, 55, 170, 88]",0,0,0,1,1
HN7_137.png,Slur,38,278,"[3070.242, 4438.649]","[3025.5, 4423.882, 3114.984, 4453.416]",HN7_137_38.png,"[2960, 4218, 3169, 4523]","[109.5, 220.0]","[65, 205, 154, 235]",0,1,0,0,0
HN7_137.png,Slur,39,268,"[2852.898, 617.445]","[2810.383, 604.228, 2895.414, 630.663]",HN7_137_39.png,"[2745, 539, 2950, 820]","[107.5, 78.0]","[65, 65, 150, 91]",0,1,0,1,0
HN7_138.png,Slur,1,2375,"[2591.862, 2206.104]","[2301.974, 2151.645, 2881.749, 2260.564]",HN7_138_1.png,"[2236, 1936, 2936, 2315]","[355.0, 269.5]","[65, 215, 645, 324]",0,0,0,0,0
HN7_138.png,Slur,2,1169,"[3142.433, 2180.188]","[3027.428, 2143.812, 3257.437, 2216.565]",HN7_138_2.png,"[2962, 1938, 3312, 2271]","[180.0, 241.5]","[65, 205, 295, 278]",0,0,0,0,0
HN7_138.png,Slur,3,1106,"[3963.111, 1737.309]","[3846.448, 1705.049, 4079.774, 1769.569]",HN7_138_3.png,"[3781, 1430, 4134, 1879]","[181.5, 307.0]","[65, 275, 298, 339]",0,0,0,0,0
HN7_138.png,Slur,4,991,"[825.511, 2153.91]","[717.428, 2113.405, 933.595, 2194.415]",HN7_138_4.png,"[652, 1928, 988, 2254]","[173.0, 225.5]","[65, 185, 281, 266]",0,0,0,0,0
HN7_138.png,Slur,5,3124,"[1367.401, 2482.265]","[996.241, 2443.398, 1738.561, 2521.132]",HN7_138_5.png,"[931, 2388, 1793, 2726]","[436.0, 94.0]","[65, 55, 807, 133]",0,0,0,1,1
HN7_138.png,Slur,6,4284,"[1814.411, 2227.164]","[1437.966, 2182.233, 2190.856, 2272.096]",HN7_138_6.png,"[1372, 1932, 2245, 2327]","[441.5, 295.0]","[65, 250, 818, 340]",0,0,0,0,0
HN7_138.png,Slur,7,374,"[3749.324, 4929.664]","[3707.496, 4911.906, 3791.153, 4947.422]",HN7_138_7.png,"[3642, 4726, 3846, 5002]","[107.0, 203.0]","[65, 185, 149, 221]",0,1,0,0,0
HN7_138.png,Slur,8,767,"[3440.223, 2141.601]","[3368.555, 2123.422, 3511.89, 2159.78]",HN7_138_8.png,"[3303, 1938, 3566, 2214]","[136.5, 203.0]","[65, 185, 208, 221]",0,0,0,0,0
HN7_138.png,Slur,9,674,"[3406.412, 2370.317]","[3341.811, 2347.802, 3471.013, 2392.832]",HN7_138_9.png,"[3276, 2292, 3526, 2702]","[130.0, 77.5]","[65, 55, 195, 100]",0,0,0,1,1
HN7_138.png,Slur,10,2824,"[2157.053, 2474.894]","[1855.825, 2445.365, 2458.282, 2504.424]",HN7_138_10.png,"[1790, 2390, 2513, 2699]","[366.5, 84.5]","[65, 55, 668, 114]",0,0,0,1,1
HN7_138.png,Slur,11,961,"[922.717, 5002.885]","[812.936, 4983.486, 1032.499, 5022.284]",HN7_138_11.png,"[747, 4733, 1087, 5077]","[175.0, 269.5]","[65, 250, 285, 289]",0,0,0,0,0
HN7_138.png,Slur,12,551,"[2206.639, 3978.417]","[2151.913, 3958.089, 2261.366, 3998.744]",HN7_138_12.png,"[2086, 3758, 2316, 4053]","[120.0, 220.0]","[65, 200, 175, 240]",0,0,0,0,0
HN7_138.png,Slur,13,748,"[2998.239, 2435.793]","[2930.572, 2414.104, 3065.907, 2457.483]",HN7_138_13.png,"[2865, 2359, 3120, 2702]","[132.5, 76.5]","[65, 55, 200, 98]",0,0,0,1,1
HN7_138.png,Slur,14,359,"[3654.444, 1056.607]","[3612.034, 1037.393, 3696.854, 1075.821]",HN7_138_14.png,"[3547, 957, 3751, 1330]","[107.0, 99.0]","[65, 80, 149, 118]",0,1,0,1,0
HN7_138.png,Slur,15,566,"[1165.986, 3971.476]","[1108.168, 3949.517, 1223.804, 3993.435]",HN7_138_15.png,"[1043, 3754, 1278, 4048]","[122.5, 217.0]","[65, 195, 180, 239]",0,0,0,0,0
HN7_138.png,Slur,16,1013,"[2744.938, 4524.904]","[2635.558, 4506.398, 2854.317, 4543.411]",HN7_138_16.png,"[2570, 4256, 2909, 4598]","[174.5, 268.5]","[65, 250, 284, 287]",0,0,0,0,0
HN7_138.png,Slur,17,482,"[1258.896, 2884.206]","[1196.687, 2851.21, 1321.106, 2917.202]",HN7_138_17.png,"[1131, 2791, 1376, 3167]","[127.5, 93.0]","[65, 60, 190, 126]",0,0,0,1,1
HN7_138.png,Slur,18,1049,"[1912.76, 497.286]","[1817.265, 475.527, 2008.256, 519.045]",HN7_138_18.png,"[1752, 420, 2063, 844]","[160.5, 77.0]","[65, 55, 256, 99]",0,0,0,1,1
HN7_138.png,Slur,19,381,"[3401.834, 5354.65]","[3355.875, 5336.443, 3447.793, 5372.857]",HN7_138_19.png,"[3290, 5156, 3502, 5427]","[111.0, 198.0]","[65, 180, 157, 216]",0,0,0,0,0
HN7_138.png,Slur,20,2430,"[2931.635, 1012.152]","[2681.335, 980.756, 3181.936, 1043.548]",HN7_138_20.png,"[2616, 925, 3236, 1378]","[315.0, 86.5]","[65, 55, 565, 118]",0,0,0,1,1
HN7_138.png,Slur,21,557,"[1489.007, 1029.141]","[1426.302, 1012.833, 1551.712, 1045.448]",HN7_138_21.png,"[1361, 957, 1606, 1325]","[127.5, 71.5]","[65, 55, 190, 88]",0,0,0,1,1
HN7_138.png,Slur,22,567,"[3841.927, 2194.63]","[3772.588, 2181.174, 3911.266, 2208.085]",HN7_138_22.png,"[3707, 1936, 3966, 2263]","[134.5, 258.5]","[65, 245, 204, 272]",0,0,0,0,0
HN7_138.png,Slur,23,416,"[3484.045, 4819.394]","[3442.376, 4799.494, 3525.714, 4839.293]",HN7_138_23.png,"[3377, 4739, 3580, 5019]","[106.5, 80.0]","[65, 60, 148, 100]",0,1,0,1,0
HN7_138.png,Slur,24,718,"[2204.642, 514.81]","[2137.482, 497.664, 2271.802, 531.957]",HN7_138_24.png,"[2072, 442, 2326, 846]","[132.0, 72.0]","[65, 55, 199, 89]",0,0,0,1,1
HN7_138.png,Slur,25,374,"[3361.195, 3844.029]","[3321.306, 3828.494, 3401.084, 3859.565]",HN7_138_25.png,"[3256, 3773, 3456, 4049]","[105.0, 70.5]","[65, 55, 145, 86]",0,1,0,1,0
HN7_138.png,Slur,26,234,"[2098.229, 5210.21]","[2057.865, 5195.492, 2138.592, 5224.928]",HN7_138_26.png,"[1992, 5140, 2193, 5414]","[105.5, 69.5]","[65, 55, 146, 84]",0,1,0,1,0
HN7_138.png,Slur,27,949,"[1228.274, 1007.825]","[1135.102, 987.557, 1321.445, 1028.093]",HN7_138_27.png,"[1070, 932, 1376, 1323]","[158.0, 75.5]","[65, 55, 251, 96]",0,0,0,1,1
HN7_138.png,Slur,28,975,"[2617.663, 1551.464]","[2534.036, 1533.078, 2701.291, 1569.85]",HN7_138_28.png,"[2469, 1478, 2756, 1794]","[148.5, 73.0]","[65, 55, 232, 91]",0,0,0,1,1
HN7_138.png,Slur,29,387,"[2286.156, 4768.747]","[2245.568, 4752.176, 2326.744, 4785.319]",HN7_138_29.png,"[2180, 4697, 2381, 4985]","[105.5, 71.5]","[65, 55, 146, 88]",0,1,0,1,0
HN7_138.png,Slur,30,329,"[3663.701, 4266.887]","[3620.605, 4252.077, 3706.796, 4281.696]",HN7_138_30.png,"[3555, 4197, 3761, 4506]","[108.0, 69.5]","[65, 55, 151, 84]",0,1,0,1,0
HN7_138.png,Slur,31,314,"[1346.919, 5209.143]","[1305.578, 5193.131, 1388.261, 5225.156]",HN7_138_31.png,"[1240, 5138, 1443, 5415]","[106.5, 71.0]","[65, 55, 148, 87]",0,1,0,1,0
HN7_138.png,Slur,32,704,"[2771.151, 549.323]","[2702.336, 530.96, 2839.966, 567.686]",HN7_138_32.png,"[2637, 475, 2894, 847]","[133.5, 73.5]","[65, 55, 202, 92]",0,0,0,1,1
HN7_138.png,Slur,33,339,"[3233.818, 3390.776]","[3193.034, 3377.012, 3274.603, 3404.54]",HN7_138_33.png,"[3128, 3322, 3329, 3609]","[105.5, 68.5]","[65, 55, 146, 82]",0,1,0,1,0
HN7_138.png,Slur,34,957,"[2487.504, 527.999]","[2387.314, 506.296, 2587.693, 549.703]",HN7_138_34.png,"[2322, 451, 2642, 844]","[165.0, 76.5]","[65, 55, 265, 98]",0,0,0,1,1
HN7_138.png,Slur,35,680,"[3382.336, 1483.219]","[3312.252, 1466.428, 3452.421, 1500.009]",HN7_138_35.png,"[3247, 1411, 3507, 1760]","[135.0, 72.0]","[65, 55, 205, 89]",0,0,0,1,1
HN7_138.png,Slur,36,437,"[3660.068, 3845.695]","[3615.866, 3829.097, 3704.27, 3862.293]",HN7_138_36.png,"[3550, 3774, 3759, 4047]","[109.5, 71.5]","[65, 55, 154, 88]",0,1,0,1,0
HN7_138.png,Slur,37,313,"[3916.623, 4301.546]","[3874.19, 4287.887, 3959.055, 4315.205]",HN7_138_37.png,"[3809, 4232, 4014, 4505]","[107.5, 69.0]","[65, 55, 150, 83]",0,1,0,1,0
HN7_138.png,Slur,38,283,"[1970.068, 3840.059]","[1925.278, 3824.928, 2014.858, 3855.191]",HN7_138_38.png,"[1860, 3769, 2069, 4050]","[109.5, 70.5]","[65, 55, 154, 86]",0,1,0,1,0
HN7_138.png,Slur,39,292,"[2721.654, 3371.164]","[2682.135, 3354.994, 2761.174, 3387.334]",HN7_138_39.png,"[2617, 3299, 2816, 3607]","[104.5, 71.5]","[65, 55, 144, 88]",0,1,0,1,0
HN7_138.png,Slur,40,452,"[755.92, 980.69]","[713.435, 967.761, 798.404, 993.619]",HN7_138_40.png,"[648, 912, 853, 1323]","[107.5, 68.0]","[65, 55, 150, 81]",0,1,0,1,0
HN7_138.png,Slur,41,618,"[963.074, 994.678]","[898.613, 979.072, 1027.535, 1010.284]",HN7_138_41.png,"[833, 924, 1082, 1325]","[129.5, 70.5]","[65, 55, 194, 86]",0,0,0,1,1
HN7_138.png,Slur,42,336,"[1069.385, 1535.012]","[1029.547, 1513.19, 1109.222, 1556.835]",HN7_138_42.png,"[964, 1458, 1164, 1756]","[105.0, 76.5]","[65, 55, 145, 98]",0,1,0,1,0
HN7_138.png,Slur,43,602,"[4016.838, 510.437]","[3948.61, 494.126, 4085.066, 526.748]",HN7_138_43.png,"[3883, 439, 4140, 846]","[133.5, 71.0]","[65, 55, 202, 87]",0,0,0,1,1
HN7_138.png,Slur,44,212,"[921.916, 3837.038]","[879.685, 3823.008, 964.146, 3851.067]",HN7_138_44.png,"[814, 3768, 1019, 4046]","[107.5, 69.0]","[65, 55, 150, 83]",0,1,0,1,0
HN7_138.png,Slur,45,167,"[3905.626, 3838.389]","[3866.48, 3824.772, 3944.773, 3852.007]",HN7_138_45.png,"[3801, 3769, 3999, 4047]","[104.0, 69.0]","[65, 55, 143, 83]",0,1,0,1,0
HN7_138.png,Slur,46,312,"[2909.189, 5213.857]","[2868.822, 5200.01, 2949.557, 5227.704]",HN7_138_46.png,"[2803, 5125, 3004, 5417]","[105.5, 88.5]","[65, 75, 146, 102]",0,1,0,1,0
HN7_138.png,Slur,47,171,"[3973.373, 3440.536]","[3924.852, 3424.062, 4021.894, 3457.01]",HN7_138_47.png,"[3859, 3329, 4076, 3697]","[113.5, 111.5]","[65, 95, 162, 128]",0,0,0,1,1
HN7_138.png,Slur,48,260,"[3894.208, 1070.038]","[3852.73, 1053.691, 3935.686, 1086.384]",HN7_138_48.png,"[3787, 998, 3990, 1331]","[106.5, 71.5]","[65, 55, 148, 88]",0,1,0,1,0
